Product,Sub-product,Issue,Sub-issue,State,Company,Company response,Timely response?,Complaint ID,ZIP code
6,29,63,22,39,1498,1,1,1192763,11370
4,21,24,14,41,527,1,1,1192779,73116
6,29,54,22,49,1498,1,1,1192762,38116
6,6,55,22,8,996,1,1,1192777,80535
6,29,54,22,36,729,1,1,1192765,7111
0,4,72,22,43,1341,2,1,1192767,19145
6,29,55,22,27,579,1,1,1192766,48030
2,25,13,22,50,450,1,1,1192798,75081
6,6,55,22,36,644,1,1,1192814,8751
3,25,31,31,52,1398,3,1,1192801,23236
3,25,31,31,52,504,3,1,1192800,23236
4,32,23,6,50,56,1,1,1192812,75116
0,37,1,22,7,1043,2,1,1193126,92372
6,11,55,22,7,996,1,1,1192938,92056
2,25,13,22,52,312,2,1,1192898,22304
6,29,63,22,39,285,1,1,1192854,11428
6,17,54,22,7,1289,1,1,1192820,90814
4,27,37,25,12,355,1,1,1192859,33154
0,28,36,22,29,1419,1,1,1192825,65804
3,25,49,1,12,486,1,1,1192889,34711
4,25,24,11,52,729,1,1,1192860,23454
8,25,15,22,7,1153,1,1,1192884,91607
6,29,54,22,7,996,1,0,1192871,90745
10,26,16,22,12,753,3,1,1192883,32725
0,4,58,22,7,729,1,1,1192873,90020
3,25,31,31,52,1398,3,1,1192878,23236
3,25,31,31,52,504,3,1,1192877,23236
4,25,24,11,42,486,1,1,1192935,97220
4,25,46,9,2,592,1,1,1192910,35160
4,25,24,11,50,69,1,1,1192900,77092
4,27,40,3,18,453,1,1,1192906,60638
2,25,51,22,20,190,1,1,1192901,66206
4,27,24,11,55,1066,1,1,1192903,98607
6,6,77,22,36,1111,1,1,1192934,8515
2,25,22,22,7,190,1,1,1192918,93950
4,25,40,16,7,534,1,1,1192911,90057
4,27,37,38,24,1307,1,1,1192933,21401
10,26,16,22,52,966,1,1,1192924,23435
0,4,36,22,12,1498,2,1,1192923,33021
2,25,13,22,36,190,1,1,1193013,8022
3,25,49,0,52,494,1,1,1192959,22192
0,28,1,22,23,1229,0,1,1193121,2119
6,29,54,22,29,729,1,1,1192958,65287
1,42,60,22,50,1230,1,1,1192947,75182
6,6,55,22,36,955,1,1,1193007,8848
6,6,55,22,48,1247,1,1,1192964,57038
3,25,49,0,52,1398,1,1,1192961,22192
3,25,49,0,52,504,1,1,1192960,22192
6,5,54,22,12,996,1,1,1192988,32233
6,29,55,22,7,279,1,1,1192987,90732
2,25,45,22,27,113,3,1,1192968,48166
10,26,34,22,8,966,1,1,1192986,80501
2,25,13,22,39,190,1,1,1193107,11218
6,29,54,22,12,729,1,1,1193021,33403
6,29,63,22,39,1249,1,1,1193040,11416
2,25,63,22,7,190,1,1,1193014,96073
6,29,54,22,7,955,1,1,1193039,91789
2,25,32,22,50,312,3,1,1193035,75253
6,6,55,22,2,198,1,1,1193028,35226
1,34,59,22,12,190,1,1,1193102,33484
3,25,83,28,32,1398,3,1,1193078,27406
6,11,54,22,12,1329,3,1,1193053,34429
6,6,55,22,16,996,1,1,1193052,50665
6,5,54,22,49,644,1,1,1193091,37201
4,25,23,15,12,622,1,1,1193085,34473
0,28,58,22,24,81,1,1,1193087,20886
6,29,54,22,24,1289,0,1,1193086,21222
0,28,1,22,24,821,1,1,1193214,21208
0,4,72,22,37,190,2,1,1193210,87112
0,28,87,22,28,1419,2,1,1193175,55305
6,29,55,22,49,1157,1,1,1193169,38135
6,6,27,22,7,190,2,1,1193149,92870
0,4,36,22,53,575,1,1,1193160,801
1,42,73,22,39,279,1,1,1193206,14001
6,29,54,22,13,1419,1,1,1193181,30127
3,25,49,0,18,504,1,1,1193191,60624
3,25,49,0,18,1398,1,1,1193190,60624
3,25,49,20,51,504,1,1,1193188,84070
4,7,37,25,6,486,1,1,1193186,85014
0,4,58,22,13,1498,1,1,1193201,30135
3,25,49,0,18,494,1,1,1193192,60624
0,37,36,22,12,1005,1,0,1193197,33136
0,4,36,22,40,533,2,1,1193194,44039
4,25,23,15,36,596,3,1,1193212,8515
4,27,46,42,50,598,1,1,1193211,76541
4,25,40,18,7,1276,0,1,1193244,92344
3,25,49,20,43,504,1,1,1193231,19146
2,25,45,22,11,279,1,1,1193216,19711
2,25,13,22,7,195,1,1,1193229,92647
0,4,72,22,12,1024,1,1,1193225,32771
4,21,24,14,24,96,0,1,1193221,21037
3,25,49,0,7,494,1,1,1193219,93539
4,27,24,14,18,368,3,1,1193242,62208
4,25,24,11,55,76,1,1,1193238,98516
4,7,23,15,27,661,1,1,1193235,49506
6,29,7,22,36,996,1,1,1193232,7027
4,7,23,15,27,1064,1,1,1193234,49506
8,25,15,22,7,950,3,1,1193274,92313
6,29,7,22,32,1498,1,1,1193497,28227
3,25,83,28,8,1398,3,1,1195521,80010
1,42,60,22,50,279,1,1,1193250,78130
8,25,74,22,12,598,1,1,1193253,32159
6,6,54,22,18,996,1,1,1195464,60175
0,4,36,22,15,191,1,1,1193273,96797
0,37,1,22,50,190,1,1,1193264,76901
2,25,35,22,29,598,2,1,1193255,63017
6,29,55,22,7,955,1,1,1195446,92054
3,25,49,20,47,494,1,1,1193267,29664
6,6,55,22,55,1419,1,1,1193254,98075
0,4,1,22,2,1024,0,1,1193266,35125
1,19,73,22,6,1511,1,1,1193496,85392
0,0,1,22,43,1498,1,1,1193279,19428
6,29,54,22,12,955,1,1,1195479,33146
2,25,63,22,8,312,3,1,1193282,80112
3,25,49,26,55,494,1,1,1193293,98272
6,29,55,22,6,955,1,1,1195485,85021
2,25,13,22,55,190,1,1,1193410,98028
0,4,36,22,18,177,1,1,1195489,60448
1,19,60,22,29,190,1,1,1193304,63131
4,27,24,14,12,1168,1,0,1195517,33928
4,27,24,14,29,505,1,1,1193302,63131
4,25,23,7,52,1064,3,1,1193301,22031
3,25,49,1,19,1398,1,1,1193299,46580
9,22,61,22,47,1038,1,1,1193296,29692
4,27,24,11,19,1358,3,1,1193298,46580
4,25,46,9,7,940,1,1,1193297,94040
4,25,81,40,8,803,1,1,1193368,80831
6,29,55,22,56,729,1,1,1193315,53531
8,25,21,22,7,262,2,1,1193313,90250
6,5,54,22,7,955,1,1,1193309,92123
2,25,63,22,7,279,1,1,1193398,94541
2,25,28,22,7,113,1,1,1193338,93307
6,6,55,22,43,1498,1,1,1193335,15030
4,25,23,15,27,487,1,1,1193328,48653
1,19,73,22,30,1520,1,1,1193321,39576
6,29,54,22,24,1247,1,1,1193366,20772
4,25,23,15,13,1352,5,0,1193339,30066
4,24,24,13,13,312,1,1,1193351,30083
4,21,24,14,39,1322,0,1,1193347,11580
6,6,54,22,20,190,1,1,1193350,66061
2,25,14,22,6,312,1,1,1193392,85042
4,27,46,42,50,69,1,1,1193376,76058
0,4,72,22,30,1419,1,1,1193374,39236
2,25,32,22,41,312,1,1,1193371,73120
2,25,4,22,39,312,1,1,1193377,11375
6,11,54,22,27,579,1,1,1193387,49707
4,25,23,6,51,1068,5,0,1193385,84081
6,6,55,22,27,955,1,1,1193384,48168
10,26,16,22,43,966,1,1,1193382,16120
6,5,54,22,39,1261,1,1,1193383,12477
3,25,49,0,12,1398,1,1,1193466,32514
1,42,60,22,50,1498,2,1,1193413,75070
1,19,60,22,56,1038,1,1,1193437,54568
4,32,81,43,7,262,1,1,1193429,93647
0,4,36,22,52,556,1,1,1193414,23438
4,25,40,18,18,580,1,1,1193415,60527
6,6,7,22,12,652,1,1,1193421,33327
3,25,83,28,7,494,3,1,1193417,95240
4,32,23,15,18,87,1,1,1193416,60621
3,25,49,0,12,494,1,1,1193465,32514
1,38,15,22,47,1506,1,1,1193449,29171
8,25,15,22,29,309,2,1,1193438,64735
3,25,49,0,7,1398,1,1,1193448,92335
1,42,60,22,6,279,1,1,1193439,85308
3,25,49,0,12,504,1,1,1193464,32514
6,6,55,22,8,644,1,1,1193456,80439
6,17,55,22,50,190,3,1,1193453,78237
3,25,47,36,50,1398,1,1,1193461,77489
3,25,47,36,50,504,1,1,1193460,77581
3,25,47,36,50,494,1,1,1193459,77489
6,5,54,22,7,1247,1,1,1195507,94802
6,29,7,22,32,519,1,1,1193491,28214
1,42,60,22,12,982,1,1,1193472,33771
1,42,80,22,7,983,1,1,1193470,95823
6,29,54,22,12,644,3,1,1193467,32256
4,27,37,25,24,69,1,1,1193488,20607
1,19,60,22,7,641,2,1,1193477,91302
6,29,54,22,55,1106,1,1,1193476,99212
8,25,74,22,29,490,1,1,1193479,63132
4,7,37,38,12,1316,1,1,1193492,33880
2,25,45,22,36,279,1,1,1193478,8057
0,4,1,22,4,131,1,1,1195505,72712
3,25,31,17,12,494,1,1,1195504,32073
7,3,43,22,52,190,1,1,1195640,22304
4,21,46,9,32,232,0,1,1193856,27713
6,11,54,22,28,190,3,1,1195550,55404
6,29,54,22,50,190,0,1,1195563,75115
6,29,54,22,12,955,1,1,1195558,33016
6,6,55,22,37,996,1,1,1195581,87578
4,27,24,11,50,489,3,1,1193535,75001
6,17,55,22,7,1419,1,1,1193509,91304
6,5,54,22,12,955,1,1,1193506,33126
4,25,23,15,23,1046,3,1,1193504,1879
10,26,34,22,18,1401,1,1,1193500,60053
10,26,34,22,10,966,2,1,1193516,20009
4,21,37,25,2,682,1,1,1193513,35404
5,20,66,22,24,903,1,1,1193511,21224
4,21,40,3,42,1139,3,1,1193531,97068
4,21,40,3,42,1488,3,1,1193530,97068
6,29,54,22,32,1247,1,1,1193854,28801
6,29,54,22,40,190,3,1,1193641,44119
4,27,24,11,52,925,1,1,1193547,23113
6,29,54,22,10,955,1,1,1193544,20002
6,6,54,22,39,996,1,1,1193542,10970
6,6,55,22,40,729,1,1,1193539,44420
3,25,49,0,18,504,3,1,1193560,60073
3,25,49,0,18,494,1,1,1193559,60073
3,25,49,0,44,504,1,1,1193553,907
6,5,7,22,7,955,1,1,1193566,92117
6,6,54,22,55,661,1,1,1193568,98133
4,27,37,25,39,518,1,1,1193572,11221
3,25,49,20,36,504,3,1,1193634,8034
6,11,54,22,12,190,1,1,1193598,32175
4,27,40,3,7,454,1,1,1193587,91225
6,6,54,22,52,996,1,1,1193595,23452
6,29,55,22,6,996,1,1,1193588,85339
6,5,54,22,13,1289,1,1,1195599,30342
6,5,54,22,7,729,1,1,1193602,92618
4,7,23,46,27,1064,1,1,1195621,48034
6,5,54,22,39,1498,1,1,1195603,11001
3,25,49,20,2,494,1,1,1195602,35215
4,25,23,15,29,27,1,1,1193664,63701
3,25,49,20,57,1398,1,1,1193644,25411
6,29,55,22,7,729,1,1,1193647,91739
3,25,49,20,57,504,1,1,1193645,25411
4,27,24,12,12,377,1,1,1193651,33487
6,17,55,22,12,190,1,1,1193655,33470
2,25,45,22,36,113,1,1,1193654,8520
3,25,49,0,43,708,1,1,1193851,19131
3,25,49,0,43,504,3,1,1193849,19131
3,25,49,0,43,494,1,1,1193848,19131
6,6,55,22,12,955,1,1,1193678,34476
3,25,49,0,18,494,1,1,1193670,60617
3,25,49,35,43,1398,1,1,1193666,19104
3,25,49,35,18,494,1,1,1193676,60445
6,11,55,22,50,190,1,1,1193671,78223
3,25,49,0,43,1398,1,1,1193850,19131
1,19,60,22,7,729,1,1,1193861,91603
1,19,60,22,7,312,1,1,1193860,91603
4,21,24,14,55,1052,1,1,1194731,98296
0,4,36,22,12,190,2,1,1193863,33313
4,27,81,39,4,312,0,1,1193928,72227
3,25,49,20,7,518,1,1,1193882,90018
2,25,35,22,22,1498,2,1,1193974,70114
3,25,31,23,6,504,1,1,1191778,85212
3,25,31,17,40,494,1,1,1191784,45623
3,25,49,0,52,494,1,1,1191836,22192
4,24,24,11,7,190,3,1,1191787,90035
3,25,49,0,52,504,1,1,1191806,22192
4,25,24,11,16,1357,3,1,1191795,52632
3,25,49,0,52,494,1,1,1191805,22192
3,25,49,0,52,1398,1,1,1191804,22192
6,29,54,22,12,729,1,1,1191799,32803
3,25,49,26,41,504,3,1,1191800,73526
4,7,40,3,40,734,1,1,1191835,43938
4,7,23,15,49,231,3,1,1191816,37874
6,29,77,22,8,729,1,1,1191810,80123
4,7,40,3,40,647,1,1,1191834,43938
3,25,83,29,20,494,1,1,1191820,66048
2,25,82,22,20,729,1,1,1194187,60007
3,25,49,0,29,494,1,1,1191962,63114
3,25,49,1,12,1398,1,1,1194056,33325
0,28,72,22,50,729,1,1,1191909,79109
3,25,49,0,29,504,3,1,1191961,63114
6,29,54,22,7,1005,1,1,1191906,93619
6,29,7,22,39,729,1,1,1191904,14612
4,26,37,25,50,536,1,1,1191931,78727
0,4,1,22,43,1498,1,1,1194184,18104
6,5,54,22,7,1247,1,1,1191930,91304
4,27,37,25,2,409,3,1,1191919,35222
0,4,87,22,50,190,1,1,1191916,78708
2,25,13,22,8,279,2,1,1191914,81224
4,27,24,11,13,1307,1,1,1191927,30122
2,25,0,22,27,195,1,1,1191924,48313
1,42,60,22,50,175,1,1,1191921,75126
3,25,49,0,29,1398,1,1,1191960,63114
4,25,23,15,50,464,1,1,1191937,76106
1,42,79,22,29,81,1,1,1191959,63114
1,42,79,22,29,1396,1,1,1191955,63114
0,4,36,22,36,279,2,1,1191939,8205
2,25,13,22,49,598,1,1,1191942,37075
0,0,36,22,7,753,1,1,1191946,90405
3,25,49,0,10,494,1,1,1194180,20001
0,4,1,22,56,1419,1,1,1194169,53218
3,25,49,0,29,504,3,1,1191958,63114
3,25,49,20,50,494,1,1,1194167,79416
6,29,55,22,15,1200,1,1,1194166,96740
3,25,31,31,52,494,1,1,1194174,23236
0,4,87,22,8,729,1,1,1194170,80917
3,25,49,0,29,494,1,1,1191957,63114
3,25,31,31,52,494,1,1,1194178,23236
3,25,49,0,29,1398,1,1,1191956,63114
3,25,31,23,50,494,1,1,1194179,77369
3,25,49,0,29,504,3,1,1191964,63114
2,25,63,22,7,279,1,1,1194323,93536
4,7,81,44,52,661,1,1,1194289,22204
3,25,49,0,7,504,1,1,1194193,92335
6,29,54,22,29,269,1,1,1194204,65355
6,29,54,22,36,190,1,1,1194194,8690
3,25,49,0,7,494,1,1,1194192,92335
0,4,72,22,32,1498,2,1,1194190,28213
0,4,1,22,7,190,3,1,1194188,93033
6,29,54,22,10,996,1,1,1194203,20016
6,29,7,22,28,312,1,1,1194198,55343
6,29,54,22,6,729,1,1,1194196,85028
6,29,55,22,43,955,1,1,1194202,19140
0,28,36,22,36,1469,1,0,1194199,7630
0,4,72,22,12,190,2,1,1194201,34472
6,29,55,22,35,955,1,1,1194200,3102
6,6,54,22,39,1498,1,1,1194287,11510
0,4,36,22,24,190,2,1,1194219,20740
6,29,54,22,36,1024,1,1,1194207,8223
6,29,54,22,43,198,1,1,1194211,19082
6,29,55,22,6,1498,1,1,1194206,85750
1,42,79,22,29,1498,1,1,1191963,63114
0,28,1,22,13,1329,1,1,1194205,30236
6,29,7,22,56,729,1,1,1194218,53235
6,29,7,22,32,1429,2,1,1194214,28385
6,29,7,22,32,554,2,1,1194213,28385
2,25,71,22,39,279,1,1,1194212,11768
6,29,54,22,39,1498,1,1,1194216,11727
6,29,7,22,32,1329,2,1,1194215,28385
3,25,49,0,7,312,3,1,1194284,93737
0,4,72,22,7,1355,1,1,1194251,93726
1,41,79,22,50,1419,1,1,1194232,75006
4,21,24,14,46,1148,0,1,1194230,2864
6,6,54,22,32,996,1,1,1194248,28752
4,21,23,15,13,666,1,1,1194235,30101
4,21,24,14,32,232,0,1,1194243,27030
4,24,37,25,7,1339,1,1,1194237,92841
6,6,54,22,18,198,1,1,1194283,60545
2,25,71,22,7,190,3,1,1194263,95624
0,4,36,22,8,1419,2,1,1194258,80501
4,27,24,11,40,695,1,1,1194252,44070
2,25,82,22,7,190,1,1,1194280,92262
4,32,23,15,8,15,1,1,1194270,80528
3,25,49,0,7,312,3,1,1194275,93737
6,6,7,22,18,729,1,1,1194274,60487
0,28,1,22,18,729,1,1,1194304,60601
0,28,1,22,7,1038,1,1,1194320,91730
4,27,24,12,43,377,1,1,1194301,17520
3,25,49,20,29,1398,1,1,1191967,63114
4,27,24,11,18,377,1,1,1194298,60630
4,27,24,13,24,693,1,1,1194294,20910
3,25,49,0,29,1398,1,1,1191966,63114
4,25,46,42,42,1139,0,1,1194297,97213
6,11,54,22,36,579,1,1,1194295,8527
3,25,49,0,29,494,1,1,1191965,63114
6,5,54,22,7,996,1,1,1194303,90640
4,27,24,12,43,147,1,1,1194302,17520
6,6,27,22,36,661,1,1,1191997,8619
6,29,55,22,8,644,1,1,1191976,80110
3,25,49,20,29,504,3,1,1191972,63114
3,25,49,20,29,504,3,1,1191968,63114
3,25,49,20,29,494,1,1,1191971,63114
3,25,49,20,29,494,1,1,1191969,63114
3,25,49,20,29,1398,1,1,1191970,63114
3,25,83,29,38,504,3,1,1191984,89131
3,25,49,0,23,504,1,1,1191980,2360
4,25,23,15,24,80,3,1,1191977,21206
3,25,31,31,22,504,3,1,1191992,70065
6,6,54,22,12,1498,1,1,1194318,33972
2,25,4,22,18,1419,1,1,1194307,60110
3,25,49,0,7,1398,1,1,1192026,90290
6,29,55,22,7,821,1,1,1192000,91780
3,25,83,29,12,504,1,1,1194305,32073
10,26,16,22,23,966,1,1,1194306,2148
6,5,55,22,12,955,1,1,1192004,33040
6,29,54,22,39,190,1,1,1192003,11372
6,6,54,22,7,955,1,1,1192001,92101
6,11,55,22,42,1024,1,1,1194316,97060
3,25,49,0,9,504,3,1,1192011,13308
6,29,54,22,12,1498,1,1,1194317,32837
3,25,49,0,39,504,3,1,1192023,10003
2,25,45,22,39,661,1,1,1194315,11223
6,6,54,22,12,458,1,1,1192018,33173
0,4,36,22,55,1498,2,1,1192013,98002
3,25,49,0,9,494,1,1,1192012,67743
1,42,80,22,55,664,1,1,1194328,98584
2,25,86,22,7,450,3,1,1194340,95035
4,21,24,11,28,246,1,1,1194326,55416
6,6,7,22,43,312,1,1,1194325,16354
2,25,14,22,56,190,1,1,1194324,53711
3,25,49,0,7,1398,3,1,1194338,90301
4,7,24,11,7,486,1,1,1194333,94519
6,6,55,22,55,644,1,1,1194330,98116
3,25,49,0,55,504,3,1,1192054,98204
2,25,63,22,36,279,3,1,1194334,7728
4,25,24,11,7,749,1,1,1194332,94519
4,7,24,11,7,486,1,1,1194331,94519
3,25,49,0,7,494,3,1,1194337,90301
3,25,49,1,7,504,3,1,1194336,90301
6,29,54,22,39,729,1,1,1194335,11427
10,26,16,22,27,966,1,1,1194341,49509
6,29,54,22,36,190,1,1,1194387,7401
3,25,83,29,7,494,1,1,1192179,91204
4,27,37,38,16,942,1,1,1205621,50613
6,29,54,22,50,1247,1,1,1195522,76034
3,25,83,28,38,504,3,1,1192241,89118
3,25,49,20,47,504,1,1,1192215,29615
3,25,49,0,50,494,1,1,1191599,75233
4,27,37,25,43,695,1,1,1192238,16507
6,17,55,22,2,996,1,1,1192234,36507
0,37,1,22,23,1118,1,1,1192219,2170
4,25,46,42,55,476,1,1,1192228,98516
3,25,49,1,7,1398,3,1,1192226,90028
3,25,83,28,12,1398,3,1,1192244,34109
2,25,9,22,13,312,1,1,1192243,30052
0,4,1,22,19,1157,3,1,1192260,47933
0,4,1,22,12,1498,1,1,1192259,33172
6,29,55,22,13,190,1,1,1192256,31510
3,25,49,0,13,504,1,1,1192257,31510
3,25,49,0,13,494,1,1,1192258,31510
1,42,73,22,40,163,1,1,1192262,44212
0,4,1,22,39,1341,2,1,1192263,10029
2,25,70,22,57,821,0,1,1192265,26757
2,25,35,22,33,729,1,1,1195914,58201
8,25,21,22,7,209,1,1,1197459,95747
1,19,79,22,50,111,1,1,1195922,77063
3,25,49,20,36,494,1,1,1195960,8611
0,4,87,22,43,1229,1,1,1195930,19006
6,6,54,22,24,1222,1,1,1195954,21758
6,6,54,22,39,190,1,1,1195946,12413
3,25,49,0,18,1398,1,1,1197457,60643
6,29,27,22,12,494,1,1,1197810,32759
0,0,1,22,34,565,1,1,1195971,68164
0,4,87,22,29,821,0,1,1197476,65616
6,29,54,22,50,1247,1,1,1197497,76034
3,25,49,0,46,504,1,1,1197499,2908
3,25,49,0,46,1398,1,1,1197498,2908
6,6,55,22,13,1498,1,1,1197510,30326
4,25,81,44,12,1064,1,1,1197521,33009
3,25,49,20,2,494,3,1,1197561,35080
4,21,24,11,50,357,1,1,1197550,78251
2,25,0,22,50,598,2,1,1197555,78258
4,1,24,11,13,1230,1,1,1197554,30824
6,11,54,22,18,996,5,0,1197605,60120
2,25,45,22,7,353,1,1,1197598,90038
0,4,58,22,52,815,5,0,1197604,22304
3,25,49,20,39,1398,1,1,1197612,10031
3,25,49,20,39,494,1,1,1197611,10031
3,25,49,20,39,504,1,1,1197610,10031
6,29,63,22,39,374,1,1,1197627,11228
3,25,49,35,32,541,1,1,1197613,28273
1,19,60,22,4,598,1,1,1197625,72404
4,27,37,38,7,853,1,1,1196035,92596
4,21,24,14,40,357,1,1,1197814,44060
6,6,54,22,7,1247,1,1,1202845,91356
0,4,1,22,19,753,1,1,1196003,46901
6,6,55,22,32,1329,3,1,1196033,27603
6,29,54,22,13,729,1,1,1195997,30052
1,19,79,22,50,598,1,1,1195996,78242
2,25,13,22,7,279,1,1,1195995,94596
9,14,84,22,7,68,5,0,1196030,92617
1,42,73,22,36,503,1,1,1196019,8043
1,34,59,22,11,1118,1,1,1196006,19904
4,7,23,6,12,567,1,1,1205437,33326
3,25,49,0,16,1398,1,1,1196004,52317
6,17,55,22,17,122,1,1,1196007,83455
0,28,36,22,47,1498,1,1,1196011,29630
4,27,40,16,7,425,5,0,1196010,94580
9,14,43,22,7,1419,2,1,1196009,91360
6,5,7,22,12,1247,1,1,1197845,33065
6,29,55,22,16,356,5,0,1196029,50072
4,27,24,11,36,1358,3,1,1196021,7204
4,32,46,42,40,1142,1,1,1196020,45242
4,27,24,11,12,475,1,1,1197842,33322
6,17,54,22,39,190,1,1,1196026,11746
10,26,34,22,18,612,1,1,1196025,60435
4,27,81,39,7,192,1,1,1196023,94565
4,24,37,25,9,996,1,1,1196050,6906
2,25,75,22,12,1043,3,1,1196098,32135
3,25,49,1,6,504,1,1,1196036,85123
2,25,63,22,27,312,3,1,1196049,48067
2,25,45,22,7,190,1,1,1196046,92630
6,6,55,22,43,644,1,1,1196039,15122
0,28,1,22,27,598,2,1,1196042,49920
6,29,55,22,23,729,1,1,1196096,1843
4,27,24,11,39,246,1,1,1196062,10927
3,25,49,1,8,1500,1,0,1196055,80247
6,29,63,22,12,996,1,1,1196061,32804
10,26,34,22,40,966,1,1,1196060,44140
6,29,54,22,13,312,1,1,1196058,30024
6,6,77,22,52,661,1,1,1196069,22152
6,29,55,22,7,810,1,1,1196088,94565
4,27,37,25,50,304,1,1,1196066,75233
4,1,24,14,7,269,1,1,1196083,92276
4,27,40,3,39,80,3,1,1196071,11370
6,6,55,22,54,996,1,1,1196076,5658
0,37,1,22,32,1498,1,1,1196073,27215
3,25,49,20,50,486,1,1,1196108,78109
6,6,55,22,16,955,1,1,1196129,50021
1,19,80,22,7,1498,1,1,1196107,92648
2,25,45,22,54,450,1,1,1196105,5859
4,7,24,12,27,486,1,1,1196101,48180
4,27,40,3,6,929,1,1,1196102,85142
3,25,49,1,7,30,0,0,1196128,90034
4,32,23,15,56,449,1,1,1196120,54727
0,4,1,22,13,1414,1,1,1196111,30331
7,13,48,22,49,190,0,1,1196126,37040
3,25,49,0,18,1398,1,1,1196122,62712
4,24,37,25,24,1247,1,1,1196125,20774
4,24,37,25,24,1247,1,1,1196124,20774
6,5,54,22,7,190,1,1,1205467,95127
3,25,49,1,43,494,1,1,1196131,15221
3,25,49,32,7,504,4,1,1196146,91402
0,28,1,22,18,312,1,1,1196135,60619
10,26,34,22,40,753,1,1,1196140,44127
6,5,55,22,6,1303,1,1,1196137,85261
4,21,24,14,7,123,1,0,1205471,95762
0,4,36,22,51,312,1,1,1196150,84106
0,4,72,22,22,967,1,1,1196149,70615
4,27,24,11,50,489,3,1,1196148,77591
9,14,43,22,56,113,1,1,1196160,53204
4,27,81,44,55,723,1,1,1196154,99223
0,28,58,22,12,598,2,1,1196153,32114
4,21,23,15,50,1533,0,1,1196157,77034
3,25,49,0,13,1398,1,1,1196155,31510
6,6,54,22,25,269,1,1,1192809,4073
6,6,54,22,39,1261,1,1,1205509,12413
4,27,24,12,24,409,3,1,1205620,21282
4,27,37,38,8,1054,3,1,1205580,80544
0,4,36,22,7,190,2,1,1205529,90019
6,5,54,22,13,269,1,1,1205539,30082
6,6,54,22,52,1498,1,1,1205547,22182
2,25,75,22,28,1419,3,1,1205579,55404
2,25,35,22,12,312,1,1,1205578,33325
2,25,13,22,55,113,3,1,1198825,98040
6,6,55,22,7,1024,1,1,1205590,95665
0,4,72,22,18,729,1,1,1198859,60680
6,6,55,22,52,1249,1,1,1205583,23669
1,19,79,22,40,10,1,1,1201039,45133
6,6,55,22,19,579,1,1,1205582,46227
4,25,24,11,43,1307,1,1,1205581,19143
4,27,40,3,13,1307,1,1,1205585,30312
4,7,37,24,52,456,1,1,1205584,22448
0,0,1,22,23,1229,0,1,1205619,2467
4,7,24,12,39,1070,1,1,1205588,11725
6,6,55,22,56,177,1,1,1205587,53597
5,20,43,22,7,903,1,1,1205601,92627
4,7,24,12,39,279,1,1,1205589,11725
2,25,86,22,20,312,1,1,1205586,66061
2,25,82,22,43,1419,1,1,1201036,19118
6,11,55,22,50,1498,1,1,1205592,76126
2,25,35,22,52,967,1,1,1205591,22407
0,37,72,22,7,190,1,1,1205593,90640
4,27,24,11,46,925,1,0,1205596,2830
8,25,21,22,18,490,1,1,1205599,60615
0,4,1,22,7,1419,1,1,1201035,95823
6,6,55,22,52,1024,0,1,1205595,23703
6,6,55,22,36,190,1,1,1205598,7052
6,11,55,22,6,729,1,1,1205597,85658
0,4,1,22,7,1419,1,1,1201034,95823
2,25,0,22,37,113,1,1,1205609,87122
2,25,45,22,13,450,3,1,1205604,30311
6,6,54,22,36,190,3,1,1205618,7726
2,25,26,22,39,312,1,1,1201043,13856
2,25,14,22,7,113,1,1,1201051,91765
4,25,24,11,7,123,1,0,1205603,95032
2,25,13,22,50,190,3,1,1205605,78251
4,27,40,16,7,291,1,1,1205608,94580
2,25,26,22,19,312,1,1,1201062,46320
6,11,54,22,7,190,1,1,1205607,95391
1,42,73,22,7,582,1,1,1205606,95391
6,6,54,22,36,190,1,1,1205617,8215
6,6,54,22,52,1329,1,1,1205612,20170
2,25,35,22,18,312,1,1,1201068,60504
8,25,21,22,36,440,1,1,1205610,7720
0,4,72,22,49,1157,1,1,1205613,37075
2,25,19,22,54,279,1,1,1205616,5445
6,6,77,22,7,573,1,1,1205614,96140
6,11,55,22,44,187,1,1,1205615,771
4,21,24,14,13,1401,1,1,1198991,31328
1,19,60,22,39,312,3,1,1191597,11792
6,40,54,22,50,729,1,1,1198982,77545
6,6,27,22,23,729,1,1,1205632,1460
4,27,46,9,49,291,1,1,1198983,37931
2,25,26,22,43,312,1,1,1205631,19150
6,29,77,22,32,1498,1,1,1205622,28590
4,7,23,15,50,1429,3,1,1205630,78245
4,27,24,14,6,409,1,1,1205624,85017
4,7,46,42,23,293,1,1,1205623,1068
4,7,24,14,9,279,1,1,1205628,6106
4,7,24,14,9,567,1,1,1205627,6106
10,26,34,22,13,596,3,1,1205645,30097
2,25,63,22,39,279,1,1,1199001,10512
6,11,54,22,50,190,3,1,1205636,79508
3,25,47,36,2,494,1,1,1191506,36561
6,17,77,22,56,177,1,1,1205634,53207
0,4,36,22,24,279,2,1,1205637,20876
6,40,54,22,17,190,3,1,1205644,83404
6,11,55,22,8,285,1,1,1205640,80236
4,25,24,11,24,152,0,0,1205643,21234
6,11,54,22,51,1498,1,1,1205642,84081
2,25,70,22,8,1498,2,1,1205641,80516
4,27,24,14,12,409,3,1,1205647,32904
4,27,23,15,52,312,3,1,1199000,24121
4,27,37,24,22,1173,1,1,1191587,70420
6,11,7,22,27,729,1,1,1205646,48359
